model_name,biomarker_set,accuracy,precision,recall,f1,AUC,TP,FP,TN,FN
xgboost,semiz,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9882394791652571,170,12,180,4
knn,semiz,0.9098360655737705,0.9221556886227545,0.8850574712643678,0.903225806451613,0.9760815365810851,154,13,179,20
decision_tree,zhao,0.9289617486338798,0.9157303370786517,0.9367816091954023,0.9261363636363636,0.9609038102420456,163,15,177,11
logistic_regression,zhao,0.9590163934426229,0.9392265193370166,0.9770114942528736,0.9577464788732395,0.986325231673697,170,11,181,4
neural_network,zhao,0.9673423423423422,0.9441771708683472,0.9910714285714286,0.9664788588018329,0.9691904207968787,172,10,182,2
xgboost,zhao,0.9453551912568307,0.9184782608695652,0.9712643678160919,0.9441340782122905,0.9873256894464324,169,15,177,5
knn,zhao,0.9590163934426229,0.9392265193370166,0.9770114942528736,0.9577464788732395,0.9895774536888121,170,11,181,4
decision_tree,ponti,0.9344262295081968,0.9120879120879121,0.9540229885057471,0.9325842696629213,0.9196333624713396,166,16,176,8
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9798048890608875,161,13,179,13
neural_network,ponti,0.9644894894894895,0.9447947477359243,0.9760860484544696,0.959492936283634,0.965800334168755,170,9,183,4
xgboost,ponti,0.9289617486338798,0.9065934065934066,0.9482758620689655,0.9269662921348315,0.976564061574073,165,17,175,9
knn,ponti,0.9180327868852459,0.9186046511627907,0.9080459770114943,0.9132947976878613,0.9764094365816502,158,14,178,16
decision_tree,semiz,0.9207650273224044,0.9096045197740112,0.9252873563218391,0.9173789173789174,0.952368106102465,161,16,176,13
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9897327245624459,165,13,179,9
neural_network,semiz,0.9673423423423424,0.950322192513369,0.9833333333333334,0.9655575074562999,0.9669879470580274,171,9,183,3
xgboost,semiz,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9900982772494963,168,12,180,6
knn,semiz,0.9289617486338798,0.9352941176470588,0.9137931034482759,0.9244186046511628,0.9800512151659893,159,11,181,15
decision_tree,zhao,0.9398907103825137,0.9222222222222223,0.9540229885057471,0.9378531073446328,0.9471435323568013,166,14,178,8
logistic_regression,zhao,0.953551912568306,0.9385474860335196,0.9655172413793104,0.9518413597733711,0.9881956497378324,168,11,181,6
neural_network,zhao,0.9727477477477479,0.9545613231797443,0.99375,0.9731212620183209,0.9716818701164677,173,9,183,1
xgboost,zhao,0.9453551912568307,0.9277777777777778,0.9597701149425287,0.943502824858757,0.981653337342482,167,13,179,7
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9916328999741977,169,12,180,5
decision_tree,ponti,0.8989071038251366,0.8959537572254336,0.8908045977011494,0.893371757925072,0.9457714322645323,155,18,174,19
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9804767403499568,160,13,179,14
neural_network,ponti,0.9672672672672672,0.9443446014769543,0.9877777777777779,0.965090910035293,0.9679519347611454,172,10,182,2
xgboost,ponti,0.9316939890710383,0.9162011173184358,0.9425287356321839,0.9291784702549574,0.9807188821885029,164,15,177,10
knn,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9725936428050327,159,13,179,15
decision_tree,semiz,0.9043715846994536,0.9017341040462428,0.896551724137931,0.899135446685879,0.9265823077099199,156,17,175,18
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9891329970983609,165,13,179,9
neural_network,semiz,0.9808558558558559,0.9627276524644944,1.0,0.9807250733112802,0.9812565995124214,174,7,185,0
xgboost,semiz,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9857528402492284,169,13,179,5
knn,semiz,0.9180327868852459,0.9444444444444444,0.8793103448275862,0.9107142857142858,0.9739445364518838,153,9,183,21
decision_tree,zhao,0.9371584699453552,0.9171270718232044,0.9540229885057471,0.9352112676056338,0.9542597207681378,166,15,177,8
logistic_regression,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.990353914903989,168,12,180,6
neural_network,zhao,0.9644144144144144,0.9550889158104127,0.9714285714285715,0.9609482066800809,0.9609133126934983,170,9,183,4
xgboost,zhao,0.9453551912568307,0.9184782608695652,0.9712643678160919,0.9441340782122905,0.9846290603241826,169,15,177,5
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.988450510808612,169,12,180,5
decision_tree,ponti,0.907103825136612,0.8888888888888888,0.9195402298850575,0.903954802259887,0.9103257491992013,160,20,172,14
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9874417441461711,161,13,179,13
neural_network,ponti,0.9725975975975978,0.9563306138306139,0.9888888888888889,0.9721385318504172,0.9718917435221783,172,8,184,2
xgboost,ponti,0.9344262295081968,0.9166666666666666,0.9482758620689655,0.9322033898305084,0.974205475810739,165,15,177,9
knn,ponti,0.9207650273224044,0.9190751445086706,0.9137931034482759,0.9164265129682997,0.9729063312007687,159,14,178,15
decision_tree,semiz,0.912568306010929,0.9034090909090909,0.9137931034482759,0.9085714285714287,0.9305057631629176,159,17,175,15
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9862364757695978,165,13,179,9
neural_network,semiz,0.9781531531531531,0.9553067226890756,1.0,0.9767805081297812,0.9784835129704055,174,8,184,0
xgboost,semiz,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9847978568463605,169,13,179,5
knn,semiz,0.9289617486338798,0.9302325581395349,0.9195402298850575,0.9248554913294798,0.9798061671062188,160,12,180,14
decision_tree,zhao,0.9289617486338798,0.9111111111111111,0.9425287356321839,0.9265536723163842,0.9646657822844137,164,16,176,10
logistic_regression,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9902940869330188,169,13,179,5
neural_network,zhao,0.9674174174174175,0.949826711386309,0.9847368421052632,0.9664645437661207,0.9692973744521731,171,9,183,3
xgboost,zhao,0.9398907103825137,0.9175824175824175,0.9597701149425287,0.9382022471910112,0.9875628761073807,167,15,177,7
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9926387495831145,169,12,180,5
decision_tree,ponti,0.9234972677595629,0.9147727272727273,0.9252873563218391,0.92,0.9255345512685667,161,15,177,13
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9870912735126668,159,13,179,15
neural_network,ponti,0.9674174174174175,0.9486584107327142,0.9837009803921569,0.9648554665998346,0.9703769199067187,171,9,183,3
xgboost,ponti,0.9262295081967213,0.9060773480662984,0.9425287356321839,0.923943661971831,0.9791302069542832,164,17,175,10
knn,ponti,0.9180327868852459,0.9186046511627907,0.9080459770114943,0.9132947976878613,0.9750790947958132,158,14,178,16
decision_tree,semiz,0.9098360655737705,0.9075144508670521,0.9022988505747126,0.904899135446686,0.940167954608744,157,16,176,17
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9879084316287619,165,13,179,9
neural_network,semiz,0.9834834834834834,0.9720445344129555,1.0,0.9851891891891892,0.9816351776878092,174,6,186,0
xgboost,semiz,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9883364102227172,169,13,179,5
knn,semiz,0.9153005464480874,0.9281437125748503,0.8908045977011494,0.909090909090909,0.97533325646232,155,12,180,19
decision_tree,zhao,0.9262295081967213,0.9060773480662984,0.9425287356321839,0.923943661971831,0.9546843290856127,164,17,175,10
logistic_regression,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9892419801298153,169,12,180,5
neural_network,zhao,0.9646396396396396,0.9497336100432076,0.9746031746031747,0.9611730795314577,0.9639366759289526,170,9,183,4
xgboost,zhao,0.9508196721311475,0.9239130434782609,0.9770114942528736,0.9497206703910613,0.9826407362824682,170,14,178,4
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9900640172735761,169,12,180,5
decision_tree,ponti,0.8743169398907104,0.8855421686746988,0.8448275862068966,0.8647058823529411,0.9097670493402591,147,19,173,27
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9843173428131446,159,13,179,15
neural_network,ponti,0.9618618618618617,0.9446931053123004,0.9756944444444444,0.9589356243528258,0.9618671986338395,170,10,182,4
xgboost,ponti,0.9316939890710383,0.907103825136612,0.9540229885057471,0.9299719887955182,0.9770440570566346,166,17,175,8
knn,ponti,0.9180327868852459,0.9186046511627907,0.9080459770114943,0.9132947976878613,0.972628702013119,158,14,178,16
decision_tree,semiz,0.9153005464480874,0.8950276243093923,0.9310344827586207,0.9126760563380282,0.9315006480841944,162,19,173,12
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9866350133242715,165,13,179,9
neural_network,semiz,0.9755255255255255,0.9541217627401839,1.0,0.9760798889516435,0.9757630484410669,174,9,183,0
xgboost,semiz,0.9590163934426229,0.9441340782122905,0.9712643678160919,0.9575070821529744,0.988870044429255,169,10,182,5
knn,semiz,0.907103825136612,0.926829268292683,0.8735632183908046,0.8994082840236686,0.9805092710484867,152,12,180,22
decision_tree,zhao,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9478011383181661,165,14,178,9
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9863338550209679,168,13,179,6
neural_network,zhao,0.96996996996997,0.9488043024227235,0.9952380952380953,0.9707349254502956,0.9708850250626565,173,10,182,1
xgboost,zhao,0.953551912568306,0.9243243243243243,0.9827586206896551,0.9526462395543176,0.9851619871356714,171,14,178,3
knn,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9915235392402575,169,13,179,5
decision_tree,ponti,0.907103825136612,0.8846153846153846,0.9252873563218391,0.9044943820224719,0.9358675262963356,161,21,171,13
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9857425912188498,160,13,179,14
neural_network,ponti,0.9483483483483484,0.9473174197215117,0.9577500000000001,0.9495348219032429,0.9514256949191161,165,10,182,9
xgboost,ponti,0.9262295081967213,0.8972972972972973,0.9540229885057471,0.9247910863509748,0.9802585261166497,166,19,173,8
knn,ponti,0.9234972677595629,0.9195402298850575,0.9195402298850575,0.9195402298850575,0.9740996544608865,160,14,178,14
decision_tree,semiz,0.9234972677595629,0.9147727272727273,0.9252873563218391,0.92,0.9352988415594838,161,15,177,13
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.987833287530701,165,13,179,9
neural_network,semiz,0.9753753753753754,0.957544757033248,0.99375,0.9748611111111112,0.9749702380952382,173,8,184,1
xgboost,semiz,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9863902673413543,168,12,180,6
knn,semiz,0.9207650273224044,0.9190751445086706,0.9137931034482759,0.9164265129682997,0.9805438074352548,159,14,178,15
decision_tree,zhao,0.9316939890710383,0.9027027027027027,0.9597701149425287,0.9303621169916434,0.9406688883180504,167,18,174,7
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9903216690083754,168,13,179,6
neural_network,zhao,0.9725975975975976,0.9511198115609881,0.9949999999999999,0.9720519191167456,0.9737931308887189,173,9,183,1
xgboost,zhao,0.9480874316939891,0.9234972677595629,0.9712643678160919,0.9467787114845938,0.9825803172671078,169,14,178,5
knn,zhao,0.9617486338797814,0.9395604395604396,0.9827586206896551,0.9606741573033708,0.9892289122365231,171,11,181,3
decision_tree,ponti,0.9098360655737705,0.8852459016393442,0.9310344827586207,0.9075630252100839,0.937743581039722,162,21,171,12
logistic_regression,ponti,0.9207650273224044,0.9190751445086706,0.9137931034482759,0.9164265129682997,0.9845220365514147,159,14,178,15
neural_network,ponti,0.96996996996997,0.9449300788202389,0.9952380952380953,0.9687442417476501,0.9717075585868491,173,10,182,1
xgboost,ponti,0.9234972677595629,0.9101123595505618,0.9310344827586207,0.9204545454545454,0.9733696473804834,162,16,176,12
knn,ponti,0.912568306010929,0.9226190476190477,0.8908045977011494,0.9064327485380117,0.9750408163996592,155,13,179,19
decision_tree,semiz,0.9234972677595629,0.9147727272727273,0.9252873563218391,0.92,0.9231627439057106,161,15,177,13
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.986023732459491,165,14,178,9
neural_network,semiz,0.9728978978978977,0.9481402034498011,0.9944444444444445,0.9701610705328999,0.9751010503084807,173,9,183,1
xgboost,semiz,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9843615053676975,168,12,180,6
knn,semiz,0.9262295081967213,0.9454545454545454,0.896551724137931,0.920353982300885,0.9780264609831173,156,9,183,18
decision_tree,zhao,0.9371584699453552,0.9171270718232044,0.9540229885057471,0.9352112676056338,0.953359271340115,166,15,177,8
logistic_regression,zhao,0.9562841530054644,0.9388888888888889,0.9712643678160919,0.9548022598870056,0.9893086622058389,169,11,181,5
neural_network,zhao,0.9726726726726727,0.9584878193701722,0.9878676470588236,0.9722833264296679,0.9726911334709321,172,8,184,2
xgboost,zhao,0.9480874316939891,0.9234972677595629,0.9712643678160919,0.9467787114845938,0.9853738418444301,169,14,178,5
knn,zhao,0.9590163934426229,0.9392265193370166,0.9770114942528736,0.9577464788732395,0.9909437551159043,170,11,181,4
decision_tree,ponti,0.9207650273224044,0.9050279329608939,0.9310344827586207,0.9178470254957508,0.93403563255966,162,17,175,12
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9809565301399668,160,13,179,14
neural_network,ponti,0.9701951951951951,0.9520197552705293,0.9888544891640867,0.9698081198081198,0.9710688485920684,172,9,183,2
xgboost,ponti,0.9207650273224044,0.9050279329608939,0.9310344827586207,0.9178470254957508,0.9813872506202983,162,17,175,12
knn,ponti,0.9207650273224044,0.9239766081871345,0.9080459770114943,0.9159420289855073,0.9796688626990484,158,13,179,16
decision_tree,semiz,0.9316939890710383,0.9162011173184358,0.9425287356321839,0.9291784702549574,0.9357989028944911,164,15,177,10
logistic_regression,semiz,0.9426229508196722,0.9322033898305084,0.9482758620689655,0.94017094017094,0.987291516807967,165,12,180,9
neural_network,semiz,0.9728978978978979,0.9508966545150755,1.0,0.9736292293824359,0.9738979383619476,174,10,182,0
xgboost,semiz,0.9453551912568307,0.9230769230769231,0.9655172413793104,0.9438202247191013,0.9870978428940246,168,14,178,6
knn,semiz,0.9153005464480874,0.9281437125748503,0.8908045977011494,0.909090909090909,0.9801884359190861,155,12,180,19
decision_tree,zhao,0.9289617486338798,0.9065934065934066,0.9482758620689655,0.9269662921348315,0.9614259727537087,165,17,175,9
logistic_regression,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9886714048111445,168,12,180,6
neural_network,zhao,0.9753753753753752,0.9547886427298191,0.9949999999999999,0.9739222069709875,0.9767108908780904,173,8,184,1
xgboost,zhao,0.9480874316939891,0.918918918918919,0.9770114942528736,0.947075208913649,0.9849137004300047,170,15,177,4
knn,zhao,0.9562841530054644,0.9293478260869565,0.9827586206896551,0.9553072625698323,0.9954198506649486,171,13,179,3
decision_tree,ponti,0.9098360655737705,0.8895027624309392,0.9252873563218391,0.9070422535211268,0.9001980447504183,161,20,172,13
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9848987436282327,159,13,179,15
neural_network,ponti,0.9617867867867869,0.9513544891640867,0.9744736842105264,0.9613012697368142,0.9632560568086882,169,9,183,5
xgboost,ponti,0.9234972677595629,0.9010989010989011,0.9425287356321839,0.9213483146067416,0.9781101016361482,164,18,174,10
knn,ponti,0.9180327868852459,0.9235294117647059,0.9022988505747126,0.9127906976744186,0.9787297319871018,157,13,179,17
decision_tree,semiz,0.9289617486338798,0.9157303370786517,0.9367816091954023,0.9261363636363636,0.9525127333368684,163,15,177,11
logistic_regression,semiz,0.9426229508196722,0.9322033898305084,0.9482758620689655,0.94017094017094,0.986832270775096,165,12,180,9
neural_network,semiz,0.9756006006006006,0.9573915180107131,0.9947368421052631,0.9752059695047499,0.9766424109516215,173,8,184,1
